year,month,age,portfolio_end,exp_return_annual,variance_annual,inflation_annual,return_step_factor,inflation_step_factor,return_step_pct,monthly_income,monthly_taxed_income,monthly_requested_raw_expenses,monthly_requested_fixed_expenses,monthly_requested_discretionary_expenses,monthly_raw_expenses,monthly_discretionary_expenses,monthly_withdrawl_cap,monthly_fixed_withdrawl_need,monthly_net_expenses,monthly_gross_up,event,assumption_reason
2027,6,52.42,2029006.85,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4773.57,3735.84,1037.73,4435.09,699.25,5913.45,4981.12,4435.09,5913.45,,undefined
2027,7,52.5,2030545.12,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4783.41,3743.54,1039.87,4438.45,694.92,5917.94,4991.38,4438.45,5917.94,,undefined
2027,8,52.58,2032084.57,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4793.26,3751.25,1042.01,4441.82,690.57,5922.42,5001.66,4441.82,5922.42,,undefined
2027,9,52.67,2033625.18,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4803.13,3758.97,1044.16,4445.18,686.21,5926.91,5011.96,4445.18,5926.91,,undefined
2027,10,52.75,2035166.95,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4813.03,3766.72,1046.31,4448.56,681.84,5931.41,5022.29,4448.56,5931.41,,undefined
2027,11,52.83,2036709.9,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4822.94,3774.48,1048.47,4451.93,677.45,5935.9,5032.63,4451.93,5935.9,,undefined
2027,12,52.92,2038254.02,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4832.87,3782.25,1050.62,4455.3,673.05,5940.4,5043.0,4455.3,5940.4,,undefined
2028,1,53.0,2039799.31,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4842.83,3790.04,1052.79,4458.68,668.64,5944.91,5053.39,4458.68,5944.91,,undefined
2028,2,53.08,2041345.76,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4852.81,3797.85,1054.96,4462.06,664.21,5949.41,5063.8,4462.06,5949.41,,undefined
2028,3,53.17,2042893.4,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4862.8,3805.67,1057.13,4465.44,659.77,5953.93,5074.23,4465.44,5953.93,,undefined
2028,4,53.25,2044442.2,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4872.82,3813.51,1059.31,4468.83,655.32,5958.44,5084.68,4468.83,5958.44,,undefined
2028,5,53.33,2045992.18,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4882.86,3821.36,1061.49,4472.22,650.85,5962.96,5095.15,4472.22,5962.96,,undefined
2028,6,53.42,2047543.33,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4892.91,3829.24,1063.68,4475.61,646.37,5967.48,5105.65,4475.61,5967.48,,undefined
2028,7,53.5,2049095.66,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4902.99,3837.12,1065.87,4479.0,641.88,5972.0,5116.17,4479.0,5972.0,,undefined
2028,8,53.58,2050649.17,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4913.09,3845.03,1068.06,4482.4,637.37,5976.53,5126.7,4482.4,5976.53,,undefined
2028,9,53.67,2052203.86,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4923.21,3852.95,1070.26,4485.8,632.85,5981.06,5137.26,4485.8,5981.06,,undefined
2028,10,53.75,2053759.72,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4933.35,3860.88,1072.47,4489.2,628.31,5985.59,5147.85,4489.2,5985.59,,undefined
2028,11,53.83,2055316.76,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4943.51,3868.84,1074.68,4492.6,623.76,5990.13,5158.45,4492.6,5990.13,,undefined
2028,12,53.92,2056874.99,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4953.7,3876.81,1076.89,4496.01,619.2,5994.67,5169.07,4496.01,5994.67,,undefined
2029,1,54.0,2058434.39,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4963.9,3884.79,1079.11,4499.41,614.62,5999.22,5179.72,4499.41,5999.22,,undefined
2029,2,54.08,2059994.98,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4974.13,3892.79,1081.33,4502.83,610.03,6003.77,5190.39,4502.83,6003.77,,undefined
2029,3,54.17,2061556.75,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4984.37,3900.81,1083.56,4506.24,605.43,6008.32,5201.08,4506.24,6008.32,,undefined
2029,4,54.25,2063119.7,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4994.64,3908.85,1085.79,4509.66,600.81,6012.87,5211.8,4509.66,6012.87,,undefined
2029,5,54.33,2064683.84,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5004.93,3916.9,1088.03,4513.07,596.18,6017.43,5222.53,4513.07,6017.43,,undefined
2029,6,54.42,2066249.17,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5015.24,3924.97,1090.27,4516.5,591.53,6021.99,5233.29,4516.5,6021.99,,undefined
2029,7,54.5,2067815.68,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5025.57,3933.05,1092.51,4519.92,586.87,6026.56,5244.07,4519.92,6026.56,,undefined
2029,8,54.58,2069383.38,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5035.92,3941.15,1094.76,4523.35,582.19,6031.13,5254.87,4523.35,6031.13,,undefined
2029,9,54.67,2070952.27,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5046.29,3949.27,1097.02,4526.78,577.5,6035.7,5265.7,4526.78,6035.7,,undefined
2029,10,54.75,2072522.34,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5056.69,3957.41,1099.28,4530.21,572.8,6040.28,5276.54,4530.21,6040.28,,undefined
2029,11,54.83,2074093.61,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5067.1,3965.56,1101.54,4533.64,568.08,6044.86,5287.41,4533.64,6044.86,,undefined
2029,12,54.92,2075666.07,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5077.54,3973.73,1103.81,4537.08,563.35,6049.44,5298.3,4537.08,6049.44,,undefined
2030,1,55.0,2077239.72,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5088.0,3981.91,1106.09,4540.52,558.61,6054.03,5309.22,4540.52,6054.03,,undefined
2030,2,55.08,2078814.56,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5098.48,3990.11,1108.36,4543.96,553.85,6058.62,5320.15,4543.96,6058.62,,undefined
2030,3,55.17,2080390.6,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5108.98,3998.33,1110.65,4547.41,549.07,6063.21,5331.11,4547.41,6063.21,,undefined
2030,4,55.25,2081967.84,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5119.5,4006.57,1112.94,4550.85,544.29,6067.81,5342.09,4550.85,6067.81,,undefined
2030,5,55.33,2083546.26,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5130.05,4014.82,1115.23,4554.3,539.48,6072.41,5353.1,4554.3,6072.41,,undefined
2030,6,55.42,2085125.89,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5140.62,4023.09,1117.53,4557.76,534.67,6077.01,5364.12,4557.76,6077.01,,undefined
2030,7,55.5,2086706.71,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5151.21,4031.38,1119.83,4561.21,529.83,6081.62,5375.17,4561.21,6081.62,,undefined
2030,8,55.58,2088288.73,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5161.82,4039.68,1122.13,4564.67,524.99,6086.23,5386.24,4564.67,6086.23,,undefined
2030,9,55.67,2089871.96,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5172.45,4048.0,1124.45,4568.13,520.13,6090.84,5397.34,4568.13,6090.84,,undefined
2030,10,55.75,2091456.38,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5183.1,4056.34,1126.76,4571.59,515.25,6095.46,5408.46,4571.59,6095.46,,undefined
2030,11,55.83,2093042.0,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5193.78,4064.7,1129.08,4575.06,510.36,6100.08,5419.6,4575.06,6100.08,,undefined
2030,12,55.92,2094628.82,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5204.48,4073.07,1131.41,4578.53,505.46,6104.71,5430.76,4578.53,6104.71,,undefined
2031,1,56.0,2096216.85,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5215.2,4081.46,1133.74,4582.0,500.54,6109.33,5441.95,4582.0,6109.33,,undefined
2031,2,56.08,2097806.08,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5225.94,4089.87,1136.07,4585.47,495.61,6113.97,5453.16,4585.47,6113.97,,undefined
2031,3,56.17,2099396.52,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5236.71,4098.29,1138.41,4588.95,490.66,6118.6,5464.39,4588.95,6118.6,,undefined
2031,4,56.25,2100988.16,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5247.49,4106.73,1140.76,4592.43,485.7,6123.24,5475.64,4592.43,6123.24,,undefined
2031,5,56.33,2102581.01,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5258.3,4115.19,1143.11,4595.91,480.72,6127.88,5486.92,4595.91,6127.88,,undefined
2031,6,56.42,2104175.07,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5269.13,4123.67,1145.46,4599.4,475.73,6132.53,5498.22,4599.4,6132.53,,undefined
2031,7,56.5,2105770.33,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5279.99,4132.16,1147.82,4602.88,470.72,6137.18,5509.55,4602.88,6137.18,,undefined
2031,8,56.58,2107366.81,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5290.86,4140.67,1150.19,4606.37,465.7,6141.83,5520.9,4606.37,6141.83,,undefined
2031,9,56.67,2108964.49,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5301.76,4149.2,1152.56,4609.86,460.66,6146.49,5532.27,4609.86,6146.49,,undefined
2031,10,56.75,2110563.39,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5312.68,4157.75,1154.93,4613.36,455.61,6151.15,5543.67,4613.36,6151.15,,undefined
2031,11,56.83,2112163.5,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5323.62,4166.31,1157.31,4616.86,450.54,6155.81,5555.09,4616.86,6155.81,,undefined
2031,12,56.92,2113764.82,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5334.59,4174.9,1159.69,4620.36,445.46,6160.48,5566.53,4620.36,6160.48,,undefined
2032,1,57.0,2115367.35,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5345.58,4183.5,1162.08,4623.86,440.36,6165.15,5577.99,4623.86,6165.15,,undefined
2032,2,57.08,2116971.1,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5356.59,4192.11,1164.48,4627.37,435.25,6169.82,5589.48,4627.37,6169.82,,undefined
2032,3,57.17,2118576.07,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5367.62,4200.75,1166.87,4630.87,430.13,6174.5,5601.0,4630.87,6174.5,,undefined
2032,4,57.25,2120182.25,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5378.68,4209.4,1169.28,4634.39,424.98,6179.18,5612.53,4634.39,6179.18,,undefined
2032,5,57.33,2121789.65,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5389.76,4218.07,1171.69,4637.9,419.83,6183.86,5624.1,4637.9,6183.86,,undefined
2032,6,57.42,2123398.27,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5400.86,4226.76,1174.1,4641.41,414.65,6188.55,5635.68,4641.41,6188.55,,undefined
2032,7,57.5,2125008.11,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5411.99,4235.47,1176.52,4644.93,409.47,6193.24,5647.29,4644.93,6193.24,,undefined
2032,8,57.58,2126619.17,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5423.13,4244.19,1178.94,4648.46,404.26,6197.94,5658.92,4648.46,6197.94,,undefined
2032,9,57.67,2128231.45,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5434.3,4252.93,1181.37,4651.98,399.05,6202.64,5670.58,4651.98,6202.64,,undefined
2032,10,57.75,2129844.96,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5445.5,4261.69,1183.8,4655.51,393.81,6207.34,5682.26,4655.51,6207.34,,undefined
2032,11,57.83,2131459.68,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5456.71,4270.47,1186.24,4659.04,388.56,6212.05,5693.96,4659.04,6212.05,,undefined
2032,12,57.92,2133075.63,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5467.95,4279.27,1188.69,4662.57,383.3,6216.76,5705.69,4662.57,6216.76,,undefined
2033,1,58.0,2134692.81,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5479.22,4288.08,1191.13,4666.1,378.02,6221.47,5717.44,4666.1,6221.47,,undefined
2033,2,58.08,2136311.21,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5490.5,4296.92,1193.59,4669.64,372.72,6226.19,5729.22,4669.64,6226.19,,undefined
2033,3,58.17,2137930.84,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5501.81,4305.77,1196.05,4673.18,367.41,6230.91,5741.02,4673.18,6230.91,,undefined
2033,4,58.25,2139551.7,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5513.15,4314.64,1198.51,4676.72,362.09,6235.63,5752.85,4676.72,6235.63,,undefined
2033,5,58.33,2141173.78,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5524.5,4323.52,1200.98,4680.27,356.75,6240.36,5764.7,4680.27,6240.36,,undefined
2033,6,58.42,2142797.1,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5535.88,4332.43,1203.45,4683.82,351.39,6245.09,5776.57,4683.82,6245.09,,undefined
2033,7,58.5,2144421.64,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5547.28,4341.35,1205.93,4687.37,346.02,6249.82,5788.47,4687.37,6249.82,,undefined
2033,8,58.58,2146047.42,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5558.71,4350.3,1208.42,4690.92,340.63,6254.56,5800.39,4690.92,6254.56,,undefined
2033,9,58.67,2147674.43,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5570.16,4359.26,1210.9,4694.48,335.22,6259.3,5812.34,4694.48,6259.3,,undefined
2033,10,58.75,2149302.67,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5581.64,4368.24,1213.4,4698.04,329.8,6264.05,5824.31,4698.04,6264.05,,undefined
2033,11,58.83,2150932.15,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5593.13,4377.23,1215.9,4701.6,324.37,6268.8,5836.31,4701.6,6268.8,,undefined
2033,12,58.92,2152562.87,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5604.65,4386.25,1218.4,4705.16,318.91,6273.55,5848.33,4705.16,6273.55,,undefined
2034,1,59.0,2154194.82,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5616.2,4395.29,1220.91,4708.73,313.45,6278.31,5860.38,4708.73,6278.31,,undefined
2034,2,59.08,2155828.0,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5627.77,4404.34,1223.43,4712.3,307.96,6283.07,5872.45,4712.3,6283.07,,undefined
2034,3,59.17,2157462.43,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5639.36,4413.41,1225.95,4715.87,302.46,6287.83,5884.55,4715.87,6287.83,,undefined
2034,4,59.25,2159098.09,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5650.97,4422.5,1228.47,4719.45,296.95,6292.6,5896.67,4719.45,6292.6,,undefined
2034,5,59.33,2160735.0,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5662.61,4431.61,1231.0,4723.03,291.42,6297.37,5908.82,4723.03,6297.37,,undefined
2034,6,59.42,2162373.14,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5674.28,4440.74,1233.54,4726.61,285.87,6302.14,5920.99,4726.61,6302.14,,undefined
2034,7,59.5,2164012.53,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5685.97,4449.89,1236.08,4730.19,280.3,6306.92,5933.18,4730.19,6306.92,,undefined
2034,8,59.58,2165653.16,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5697.68,4459.05,1238.63,4733.78,274.72,6311.7,5945.4,4733.78,6311.7,,undefined
2034,9,59.67,2167295.04,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5709.42,4468.24,1241.18,4737.37,269.13,6316.49,5957.65,4737.37,6316.49,,undefined
2034,10,59.75,2168938.15,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5721.18,4477.44,1243.73,4740.96,263.52,6321.28,5969.92,4740.96,6321.28,,undefined
2034,11,59.83,2170582.52,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5732.96,4486.66,1246.3,4744.55,257.89,6326.07,5982.22,4744.55,6326.07,,undefined
2034,12,59.92,2172228.13,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5744.77,4495.91,1248.86,4748.15,252.24,6330.87,5994.54,4748.15,6330.87,,undefined
2035,1,60.0,2173874.99,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5756.6,4505.17,1251.44,4751.75,246.58,6335.67,6006.89,4751.75,6335.67,,undefined
2035,2,60.08,2175523.1,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5768.46,4514.45,1254.01,4755.35,240.9,6340.47,6019.26,4755.35,6340.47,,undefined
2035,3,60.17,2177172.45,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5780.34,4523.75,1256.6,4758.96,235.21,6345.28,6031.66,4758.96,6345.28,,undefined
2035,4,60.25,2178823.06,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5792.25,4533.06,1259.18,4762.56,229.5,6350.09,6044.09,4762.56,6350.09,,undefined
2035,5,60.33,2180474.92,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5804.18,4542.4,1261.78,4766.18,223.77,6354.9,6056.54,4766.18,6354.9,,undefined
2035,6,60.42,2182128.03,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5816.14,4551.76,1264.38,4769.79,218.03,6359.72,6069.01,4769.79,6359.72,,undefined
2035,7,60.5,2183782.4,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5828.12,4561.13,1266.98,4773.41,212.27,6364.54,6081.51,4773.41,6364.54,,undefined
2035,8,60.58,2185438.01,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5840.12,4570.53,1269.59,4777.02,206.49,6369.37,6094.04,4777.02,6369.37,,undefined
2035,9,60.67,2187094.89,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5852.15,4579.94,1272.21,4780.65,200.7,6374.19,6106.59,4780.65,6374.19,,undefined
2035,10,60.75,2188753.02,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5864.21,4589.38,1274.83,4784.27,194.89,6379.03,6119.17,4784.27,6379.03,,undefined
2035,11,60.83,2190412.41,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5876.28,4598.83,1277.45,4787.9,189.07,6383.86,6131.78,4787.9,6383.86,,undefined
2035,12,60.92,2192073.05,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,5888.39,4608.3,1280.08,4791.53,183.22,6388.7,6144.41,4791.53,6388.7,,undefined
2036,1,61.0,2193995.17,0.045,0.02,0.025,0.0036748094,0.0020598363,-99.632519,0.0,0.0,4600.0,3600.0,1000.0,4600.0,1000.0,6393.55,4800.0,4600.0,6133.33,Retirement,undefined
2036,2,61.08,2123609.52,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,4600.0,1000.0,6399.15,4800.0,4600.0,6133.33,Market Crash,updated_assumptions.expected_return=-0.3
2036,3,61.17,2055285.16,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,4600.0,1000.0,6193.86,4800.0,4600.0,6133.33,,undefined
2036,4,61.25,1989100.46,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,4495.94,895.94,5994.58,4800.0,4495.94,5994.58,,undefined
2036,5,61.33,1925047.06,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,4351.16,751.16,5801.54,4800.0,4351.16,5801.54,,undefined
2036,6,61.42,1863056.31,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,4211.04,611.04,5614.72,4800.0,4211.04,5614.72,,undefined
2036,7,61.5,1803061.8,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,4075.44,475.44,5433.91,4800.0,4075.44,5433.91,,undefined
2036,8,61.58,1744999.25,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,3944.2,344.2,5258.93,4800.0,3944.2,5258.93,,undefined
2036,9,61.67,1688806.44,-0.3,0.0,0.0,-0.0292855304,0.0,-102.928553,0.0,0.0,4600.0,3600.0,1000.0,3817.19,217.19,5089.58,4800.0,3817.19,5089.58,,undefined
